carousel,frame,role,asset_id,visual_type,source,crop,caption,credit,alt,rights,disposition
"A","1","hook","B03-TITLE","original title plate","/packages/b03","native 4:5; no crop","Taste becomes institutional knowledge only when people can examine how a judgment was made, practice it, dispute it, preserve its context, and retain authority over what may be carried.","RN Collins","Title plate for Can Taste Become Institutional Knowledge?.","Original publication graphic","ORIGINAL_DIAGRAM"
"A","2","material witness","X14","rights-cleared collection object","https://www.metmuseum.org/art/collection/search/159180","full object with generous field","Dress is retained as additional official resource located during the dated excavation pass.","The Metropolitan Museum of Art","Source card for Dress, credited to The Metropolitan Museum of Art.","Public Domain under Met Open Access; exact image installed separately.","PUBLIC_DOMAIN_CC0"
"A","3","claim","B03-DIAGRAM-1","original evidence diagram","/packages/b03","native 4:5 diagram; preserve labels and evidence footer","01 · ELICIT — What happened before “I just knew”?. Reconstruct the comparison set, sensory cue, memory, technical constraint, cultural reference, commercial condition, and rejected alternative. Record uncertainty and the contributor who supplied each part of the judgment.","Concept and editorial design: RN Collins","Diagram mapping what happened before “i just knew”? within Can Taste Become Institutional Knowledge?.","Original publication graphic; no third-party imagery","ORIGINAL_DIAGRAM"
"A","4","mechanism","B03-DIAGRAM-2","original evidence diagram","/packages/b03","native 4:5 diagram; preserve labels and evidence footer","02 · DEMONSTRATE — Can the judgment be shown in context?. Pair expert demonstration with a learner attempt, correction, second attempt, and commentary on acceptable variation. Some knowledge is tactile, temporal, embodied, confidential, or culturally governed; not everything belongs on camera.","Concept and editorial design: RN Collins","Diagram mapping can the judgment be shown in context? within Can Taste Become Institutional Knowledge?.","Original publication graphic; no third-party imagery","ORIGINAL_DIAGRAM"
"A","5","handoff","B03-DIAGRAM-3","original evidence diagram","/packages/b03","native 4:5 diagram; preserve labels and evidence footer","03 · CONTEST — Who can say the founder is wrong?. Create a review ritual where pattern, textile, production, wearer, commercial, cultural, accessibility, and archive perspectives can challenge a choice. Preserve the reason for override rather than manufacturing consensus.","Concept and editorial design: RN Collins","Diagram mapping who can say the founder is wrong? within Can Taste Become Institutional Knowledge?.","Original publication graphic; no third-party imagery","ORIGINAL_DIAGRAM"
"A","6","evidence","B03-DIAGRAM-4","original evidence diagram","/packages/b03","native 4:5 diagram; preserve labels and evidence footer","04 · GOVERN — Who may retain and teach it?. Attach consent, compensation, attribution, confidentiality, access, teaching, archive, withdrawal, and cultural-authority fields. Keep protected expression, contract rights, trade secrets, know-how, and abstract taste as separate questions.","Concept and editorial design: RN Collins","Diagram mapping who may retain and teach it? within Can Taste Become Institutional Knowledge?.","Original publication graphic; no third-party imagery","ORIGINAL_DIAGRAM"
"A","7","counterpoint","S72","canonical public record card","https://archiveondemand.fitnyc.edu/item/136318","typographic record excerpt; do not reproduce protected imagery","Interview of Christine Pupillo, Leonard Trattner, and Harry Greenberg of the Patternmaking Department is retained as evidence, education, reporting or rights context.","Fashion Institute of Technology Special Collections and College Archives","Source card for Interview of Christine Pupillo, Leonard Trattner, and Harry Greenberg of the Patternmaking Department, credited to Fashion Institute of Technology Special Collections and College Archives.","In Copyright; FIT prohibits copying, display, or upload without permission except reviewed fair use. Link to the item and do not embed its media.","LINK_ONLY"
"A","8","action","S73","canonical public record card","https://www.fitnyc.edu/academics/academic-divisions/ccps/credit/certificates/patternmaking.php","typographic record excerpt; do not reproduce protected imagery","Patternmaking certificate is retained as evidence, education, reporting or rights context.","Fashion Institute of Technology","Source card for Patternmaking certificate, credited to Fashion Institute of Technology.","Official curriculum description; paraphrase and link. Page media is not treated as open licensed.","LINK_ONLY"
"B","1","provocation","B03-TITLE","original title plate","/packages/b03","native 4:5; no crop","Taste becomes institutional knowledge only when people can examine how a judgment was made, practice it, dispute it, preserve its context, and retain authority over what may be carried.","RN Collins","Title plate for Can Taste Become Institutional Knowledge?.","Original publication graphic","ORIGINAL_DIAGRAM"
"B","2","system","B03-DIAGRAM-3","original evidence diagram","/packages/b03","native 4:5 diagram; preserve labels and evidence footer","03 · CONTEST — Who can say the founder is wrong?. Create a review ritual where pattern, textile, production, wearer, commercial, cultural, accessibility, and archive perspectives can challenge a choice. Preserve the reason for override rather than manufacturing consensus.","Concept and editorial design: RN Collins","Diagram mapping who can say the founder is wrong? within Can Taste Become Institutional Knowledge?.","Original publication graphic; no third-party imagery","ORIGINAL_DIAGRAM"
